Year,Month,Rainfall_mm,Maize_Yield_bags_per_ha
2013,August,244.02557348951487,20.277284330643553
2011,May,101.97471500688644,21.079301333142492
2010,December,25.665432137861817,18.90217337299559
2020,January,0.0,13.7896644593653
2015,January,0.0,16.50558148316658
2016,September,196.617588071222,24.48283911573484
2020,August,243.87555436226845,22.568256203999958
2014,June,189.85191109735445,20.79929707650894
2018,June,209.6058934627855,25.33464288232458
2020,February,0.3981623394985476,19.120423935401742
2013,April,20.3052472058858,15.27698863505763
2012,October,65.85106132205688,21.88710237262828
2022,October,58.91869978226329,19.750284411971514
2020,May,103.75743585667053,22.7326048434129
2021,June,203.33912177468764,21.026696710414612
2019,May,90.49189805531216,26.0408001014942
2013,March,0.0,14.072323405013627
2015,January,0.0,12.850387728222714
2022,April,0.0,14.818827202952775
2012,May,99.03789136122485,22.928530952351647
2011,January,0.0,15.366081741700777
2021,June,210.34262207326145,24.342905213857335
2013,September,188.38876134369096,24.416637635159407
2022,April,27.690201396351636,20.864571331881322
2024,April,9.577843912462326,16.484754188400252
2018,May,102.07536162903939,21.193169206968857
2010,August,243.30625750819377,20.866347613407687
2019,January,0.0,16.013492815784517
2021,July,240.24187888003826,24.31583562394328
2015,March,2.731575344874749,13.619971588759462
2015,March,2.321185470534953,13.062869050191477
2015,December,20.86458537002101,14.690835253443474
2023,May,94.06322093547128,20.699917825109818
2011,February,20.556317600411933,16.71045090029478
2015,August,235.21999920568186,25.79162859642046
2013,July,246.44145887516328,24.70894865463393
2023,June,180.28011095223803,22.190342573501315
2011,August,244.60811943060202,23.110044560102857
2013,June,204.39652008680918,24.66162603697108
2012,September,200.07613008851945,21.632319640318165
2022,January,28.32655409421385,17.770065772055307
2022,July,256.46380455508796,21.573802637449138
2018,December,4.620148533260114,13.166882782801787
2019,March,9.781017573895065,15.595701237774751
2021,May,97.43785755903352,24.350995850927465
2015,September,178.5118953316958,23.63035220212326
2019,July,252.85986421630147,27.603875005008128
2010,November,0.0,16.462272235847866
2015,April,17.395427952122798,20.952417134250613
2012,April,0.0,15.469242089338717
2010,February,0.0,10.266856858926568
2021,November,4.461930796767248,16.034911470415242
2024,September,192.727445933867,24.73901545592064
2011,April,65.47449151106886,20.548822095542658
2016,August,250.65186541875113,22.203764534627442
2016,October,57.42848862560905,20.01640002970803
2016,November,0.0,18.917797064400652
2019,November,17.657774447765085,17.366993835622647
2012,April,0.0,14.557981553494862
2024,April,59.545413466076255,20.185884441603026
2013,April,35.54826358080487,21.623993557549014
2012,June,198.28445873783963,23.216060306862968
2013,March,0.0,16.64832641721791
2017,June,182.77865995764677,25.349984618427314
2013,October,34.25269490615953,18.096841836424492
2022,December,0.5057858235157987,15.871735285238522
2022,February,0.0,17.673821897522707
2020,January,0.0,11.93106107909351
2022,April,17.36464870054804,17.133673370364075
2024,May,99.40884149757639,25.77578435874133
2018,November,0.0,15.040760751262459
2011,November,0.0,16.921107005775795
2017,April,21.764635961171553,16.64841541566151
2019,October,24.429879598018044,20.628205681544024
2021,July,227.58480053315915,23.138150008726424
2021,October,58.37516766614005,18.169104190694764
2015,August,220.59735332620284,20.257661305470904
2017,February,22.814954293584535,16.497485932428983
2021,December,43.90905138709995,17.455065980430554
2014,August,229.1782346485662,23.143664430484368
2024,June,198.64701982707734,23.955279917899954
2012,September,206.18498321003767,22.837127216309703
2016,April,0.0,11.683570521181785
2012,July,212.64638748094205,23.644125976383144
2018,May,92.48529531410168,21.439478884155633
2011,April,37.65108695780743,21.37709650592816
2020,February,6.977955188332472,12.431169376372864
2013,October,44.49942337917421,18.292235332792995
2010,October,43.14297556582913,17.98560865111094
2021,April,9.198056564127892,15.474925603763223
2022,September,187.46688351776666,25.399918712410816
2015,April,24.405530738572917,15.91581816621147
2020,January,19.065979890105503,15.269947747699193
2019,December,0.0,16.041556142730105
2023,July,233.7388779837849,24.776222839427938
2018,August,206.94497098349206,27.567102444575767
2011,December,10.084401120606032,13.337653678911064
2022,January,0.0,18.624531808195055
2015,December,0.0,13.611630302534753
2017,June,161.00921858776076,24.19024865520266
2017,July,242.5842057774637,25.255951349700194
2018,May,76.01382357723287,18.715488949410727
2018,September,203.76443952164715,26.84403556672072
2015,January,0.0,17.443028172599483
2013,August,243.56312762230232,25.971529320210564
2015,November,0.0,10.2354441650241
2016,November,0.0,17.40028763734254
2024,August,229.5938097137443,23.486206273608172
2019,January,0.0,9.480972240263037
2018,July,271.0702136315621,20.70911349693614
2013,January,7.586031487091985,15.90862476619257
2015,July,264.8642858453904,23.651528141241727
2016,April,15.47613592718538,15.092539260126443
2017,March,14.967760520732083,13.082425371828036
2010,August,252.68835630413838,21.216831354231044
2015,August,261.7842549293496,23.31599977902074
2013,May,106.66185651775163,23.55043264082258
2018,December,0.0,13.558541673209325
2016,July,256.0858400641707,23.596595117238518
2023,October,70.71484857958508,22.22357582977944
2021,May,82.4994716394601,20.5559658153834
2010,July,247.54376085784855,19.003263978753118
2011,October,78.10162828434477,22.76851002526456
2019,April,37.405518955733086,15.738836311096524
2011,January,18.668477405328836,21.65463976724103
2022,February,0.0,16.822803589807535
2019,November,0.016649170309397197,12.192930330738466
2011,March,10.393259577778046,18.037272490679406
2010,January,0.0,17.611833040510447
2022,September,171.99854889816203,21.99128074118018
2019,September,199.0489609338313,24.94191168214695
2023,February,1.2513976736384222,17.033870021855446
2021,May,104.96341471323925,25.027131402418835
2010,December,0.0,16.485160535956684
2019,July,239.31524545455008,28.052147877173134
2018,June,182.8118134481702,29.208222970456433
2012,August,243.52331920634114,21.038414595965303
2022,August,263.521190257329,23.159066010189633
2023,June,207.76686147570356,27.216412258221915
2016,August,248.0693333121754,22.425488069105164
2020,July,260.63570066503877,23.05087614838667
2020,September,207.2878672791263,20.469150542224114
2014,August,249.7047257551478,22.26520371192983
2014,September,221.79964455767796,25.722011610233725
2017,November,3.597866187739449,16.63730614264484
2019,November,0.0,18.52651338105611
2019,August,272.8705562762536,23.1983449541782
2018,July,269.8560535286046,21.439470495934295
2021,August,231.0432965066253,24.300224061978867
2023,April,25.52411557551848,17.053186976896026
2011,October,61.06652285552725,21.36922736844438
2019,April,4.025398370634177,16.747467909319244
2013,January,12.952923637822817,16.971520918835466
2012,May,114.28972154892539,21.269840204770766
2019,September,204.01925633197777,22.486361184784073
2013,March,0.0,14.01813833252442
2020,July,231.86909724638633,23.0968873877712
2010,July,242.78774533933216,25.49161868322372
2011,August,238.18261441941445,20.81318360025734
2012,January,17.101017697427405,15.364996202205765
2024,November,0.0,16.173073013881424
2020,October,55.99415627604174,22.575124311735724
2010,February,19.185047150891386,15.518946122647478
2019,June,227.67843260987493,24.70669704583615
2023,April,16.789896600677405,18.93658949062587
2020,January,3.741764188951083,16.47836667851166
2020,November,37.3827599790103,18.34785399812853
2010,January,0.0,15.51315702402493
2017,October,69.07273903371558,18.29547477197455
2024,April,0.0,14.105769458759706
2021,October,28.491155614110692,17.263858326804435
2014,January,7.537495441939353,14.295507629363746
2013,May,75.59760134827987,21.86871607016089
2019,July,258.93815226922754,19.740683557862848
2022,February,24.303485974589762,19.36219106357722
2014,June,209.3112765323494,27.179215150156615
2011,February,45.03020886989424,18.822762547450576
2017,July,247.64357370116787,22.794427214584353
2020,December,0.029652671337161634,18.348948935992766
2016,August,222.82478274103997,22.727712050623666
2016,December,20.65771404756842,19.423083786040237
2013,May,91.55302529774383,24.361943802046977
2019,January,5.118237637380498,18.825459975885263
2017,September,198.1176439074016,26.952789521518543
2014,January,39.6301786573893,20.285092286968
2024,December,0.7399224869226543,16.804641353443614
2011,January,0.0,20.055935411049465
2022,May,99.70106556543972,22.51975769815123
2021,September,184.46466492469946,27.188460413345922
2018,November,13.007811192416082,15.63937392034749
2013,July,254.64677017683636,20.31124597422426
2015,December,2.774558626097344,16.482855583101006
2023,August,268.60994714338835,21.102845574716397
2019,March,0.0,13.489144078149918
2021,January,0.0,17.95331471551797
2021,January,23.22958942536055,18.26734466637535
2022,August,261.3194241852772,23.284062136212956
2014,February,10.57332528448851,15.722305330345755
2017,May,92.34413512933652,19.599331693514735
2020,January,3.9638214541100862,15.622711332459781
2010,September,208.18041086116813,24.94880632598595
2017,May,94.55944447646363,21.06758738153359
2017,October,54.08229855232642,21.719894200272687
2016,June,177.8499151337421,25.173560647881843
2010,December,3.495644272942259,14.217734155576348
2020,May,88.18215542637999,22.9320667228888
2013,June,177.99868472561064,25.698645851650532
2019,August,229.569684395112,26.388561302757132
2017,May,132.0674161808245,22.589226619121675
2017,March,11.01311793562012,14.979546297283774
2023,February,27.61431260696684,15.503063865155404
2018,November,7.20880137641569,14.296982569688806
2022,March,0.0,13.217949449705387
2012,March,15.335257063436305,15.191696021211447
2024,July,254.27946388997742,22.656572316740593
2016,December,0.0,15.575511814800258
2018,June,183.57262992511727,25.41690512170722
2014,November,22.955018465316165,16.044872560765818
2016,December,17.577152149107672,20.081840815777333
2017,January,0.0,12.369890789818896
2024,July,250.52941350257646,22.41286550376103
2017,September,225.02904828744505,24.461330524097747
2011,February,0.0,12.985680977976578
2015,July,262.34857438636243,21.823245740791744
2020,September,197.65743199190644,26.818070018860322
2016,November,0.0,15.18814234251968
2012,February,11.7514738526622,17.874379057806763
2020,December,8.861165032654887,15.773222287296289
2022,March,3.9547359224477656,14.958861475712492
2020,May,74.83581389620832,22.19734990313438
2013,November,28.382876412496017,16.33623606913334
2015,May,85.40455435595945,20.574054955734127
2014,January,10.868876680846839,17.315369845833303
2023,April,16.621934613753147,15.156244201916245
2022,April,20.385651874598864,14.22773370707937
2018,February,14.1513985028624,18.491321186608964
2022,July,227.23201295049483,21.26570453213396
2017,December,23.691568375422893,16.4467829819103
2023,March,20.03921768915733,17.0157691063553
2020,May,94.57067774588009,23.68737466875381
2024,December,0.0,15.544994286991292
2021,January,0.0,12.639013113189938
2011,October,58.06223112089599,20.012738542480033
2020,January,0.0,12.859678113171686
2011,May,120.87100551644207,25.704556976181244
2016,February,26.462338262579678,17.316966523578287
2017,September,171.0622566574487,28.881869788161826
2023,January,0.0,13.782400407959894
2018,October,59.25202361724671,22.96021943584761
2023,September,196.654241658718,27.473941206310656
2010,October,69.24499907775302,19.167236556409804
2017,March,0.0,17.195074326559535
2019,July,205.31081154284342,24.508897459382823
2014,May,75.53753197562992,20.773170229410187
2011,March,0.0,14.563511244184985
2019,September,188.71608121831088,22.782921679201113
2019,March,37.37866900228029,22.632670791654363
2012,June,177.56901269615577,28.1624605928257
2013,July,240.00801764290722,24.17808629223398
2013,November,0.0,13.96050271749207
2012,February,26.7577851540922,18.20682013788951
2013,August,235.85172865171137,21.454996434383737
2023,December,0.0,11.997239768795808
2022,June,195.18335322622755,22.53750855087349
2014,March,0.0,18.020203707220745
2021,April,36.98949359382378,18.799844729029477
2015,March,1.6937291078527512,19.221811227002878
2021,December,7.8113418053806685,15.449706876987918
2018,June,173.60972824319322,25.77549576439173
2020,February,24.439856588742934,16.477009485533454
2015,June,199.3680413270705,24.16031710271581
2016,July,243.23951401201495,18.824585045132586
2016,April,15.673278944257968,18.837757228936614
2011,January,0.0,15.385052736430634
2020,April,7.6607393996211925,16.810637129299963
2014,May,93.7521520369574,20.889909535159152
2023,June,214.98827201497693,26.490610273486226
